program,source,date,month,day_of_month,days_in_month,day_weight,pacing_pct_mtd,target_spend_day,target_spend_mtd,actual_spend_day,actual_spend_mtd,spend_var_pct_mtd,target_leads_day,target_leads_mtd,actual_leads_day,actual_leads_mtd,lead_var_pct_mtd,target_appointments_day,target_appointments_mtd,actual_appointments_day,actual_appointments_mtd,appointment_var_pct_mtd,target_demos_day,target_demos_mtd,actual_demos_day,actual_demos_mtd,demo_var_pct_mtd,target_enrollments_day,target_enrollments_mtd,actual_enrollments_day,actual_enrollments_mtd,enrollment_var_pct_mtd,target_cpl_month,target_cpl_mtd_implied,actual_cpl_mtd,cpl_var_pct_mtd,notes
Sprint Cert (Health/AHP),Meta,2026-09-02,Sep 26,2,30,0.033333,0.066667,10063.33,20126.67,,,,80.5067,161.0133,,,,3.3543,6.7087,,,,1.3417,2.6833,,,,0.4027,0.8053,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-03,Sep 26,3,30,0.033333,0.1,10063.33,30190.0,,,,80.5067,241.52,,,,3.3543,10.063,,,,1.3417,4.025,,,,0.4027,1.208,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-04,Sep 26,4,30,0.033333,0.133333,10063.33,40253.33,,,,80.5067,322.0267,,,,3.3543,13.4173,,,,1.3417,5.3667,,,,0.4027,1.6107,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-05,Sep 26,5,30,0.033333,0.166667,10063.33,50316.67,,,,80.5067,402.5333,,,,3.3543,16.7717,,,,1.3417,6.7083,,,,0.4027,2.0133,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-06,Sep 26,6,30,0.033333,0.2,10063.33,60380.0,,,,80.5067,483.04,,,,3.3543,20.126,,,,1.3417,8.05,,,,0.4027,2.416,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-07,Sep 26,7,30,0.033333,0.233333,10063.33,70443.33,,,,80.5067,563.5467,,,,3.3543,23.4803,,,,1.3417,9.3917,,,,0.4027,2.8187,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-08,Sep 26,8,30,0.033333,0.266667,10063.33,80506.67,,,,80.5067,644.0533,,,,3.3543,26.8347,,,,1.3417,10.7333,,,,0.4027,3.2213,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-09,Sep 26,9,30,0.033333,0.3,10063.33,90570.0,,,,80.5067,724.56,,,,3.3543,30.189,,,,1.3417,12.075,,,,0.4027,3.624,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-10,Sep 26,10,30,0.033333,0.333333,10063.33,100633.33,,,,80.5067,805.0667,,,,3.3543,33.5433,,,,1.3417,13.4167,,,,0.4027,4.0267,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-11,Sep 26,11,30,0.033333,0.366667,10063.33,110696.67,,,,80.5067,885.5733,,,,3.3543,36.8977,,,,1.3417,14.7583,,,,0.4027,4.4293,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-12,Sep 26,12,30,0.033333,0.4,10063.33,120760.0,,,,80.5067,966.08,,,,3.3543,40.252,,,,1.3417,16.1,,,,0.4027,4.832,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-13,Sep 26,13,30,0.033333,0.433333,10063.33,130823.33,,,,80.5067,1046.5867,,,,3.3543,43.6063,,,,1.3417,17.4417,,,,0.4027,5.2347,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-14,Sep 26,14,30,0.033333,0.466667,10063.33,140886.67,,,,80.5067,1127.0933,,,,3.3543,46.9607,,,,1.3417,18.7833,,,,0.4027,5.6373,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-15,Sep 26,15,30,0.033333,0.5,10063.33,150950.0,,,,80.5067,1207.6,,,,3.3543,50.315,,,,1.3417,20.125,,,,0.4027,6.04,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-16,Sep 26,16,30,0.033333,0.533333,10063.33,161013.33,,,,80.5067,1288.1067,,,,3.3543,53.6693,,,,1.3417,21.4667,,,,0.4027,6.4427,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-17,Sep 26,17,30,0.033333,0.566667,10063.33,171076.67,,,,80.5067,1368.6133,,,,3.3543,57.0237,,,,1.3417,22.8083,,,,0.4027,6.8453,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-18,Sep 26,18,30,0.033333,0.6,10063.33,181140.0,,,,80.5067,1449.12,,,,3.3543,60.378,,,,1.3417,24.15,,,,0.4027,7.248,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-19,Sep 26,19,30,0.033333,0.633333,10063.33,191203.33,,,,80.5067,1529.6267,,,,3.3543,63.7323,,,,1.3417,25.4917,,,,0.4027,7.6507,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-20,Sep 26,20,30,0.033333,0.666667,10063.33,201266.67,,,,80.5067,1610.1333,,,,3.3543,67.0867,,,,1.3417,26.8333,,,,0.4027,8.0533,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-21,Sep 26,21,30,0.033333,0.7,10063.33,211330.0,,,,80.5067,1690.64,,,,3.3543,70.441,,,,1.3417,28.175,,,,0.4027,8.456,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-22,Sep 26,22,30,0.033333,0.733333,10063.33,221393.33,,,,80.5067,1771.1467,,,,3.3543,73.7953,,,,1.3417,29.5167,,,,0.4027,8.8587,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-23,Sep 26,23,30,0.033333,0.766667,10063.33,231456.67,,,,80.5067,1851.6533,,,,3.3543,77.1497,,,,1.3417,30.8583,,,,0.4027,9.2613,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-24,Sep 26,24,30,0.033333,0.8,10063.33,241520.0,,,,80.5067,1932.16,,,,3.3543,80.504,,,,1.3417,32.2,,,,0.4027,9.664,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-25,Sep 26,25,30,0.033333,0.833333,10063.33,251583.33,,,,80.5067,2012.6667,,,,3.3543,83.8583,,,,1.3417,33.5417,,,,0.4027,10.0667,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-26,Sep 26,26,30,0.033333,0.866667,10063.33,261646.67,,,,80.5067,2093.1733,,,,3.3543,87.2127,,,,1.3417,34.8833,,,,0.4027,10.4693,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-27,Sep 26,27,30,0.033333,0.9,10063.33,271710.0,,,,80.5067,2173.68,,,,3.3543,90.567,,,,1.3417,36.225,,,,0.4027,10.872,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-28,Sep 26,28,30,0.033333,0.933333,10063.33,281773.33,,,,80.5067,2254.1867,,,,3.3543,93.9213,,,,1.3417,37.5667,,,,0.4027,11.2747,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-29,Sep 26,29,30,0.033333,0.966667,10063.33,291836.67,,,,80.5067,2334.6933,,,,3.3543,97.2757,,,,1.3417,38.9083,,,,0.4027,11.6773,,,,125.0,125.0,,,
Sprint Cert (Health/AHP),Meta,2026-09-30,Sep 26,30,30,0.033333,1.0,10063.33,301900.0,,,,80.5067,2415.2,,,,3.3543,100.63,,,,1.3417,40.25,,,,0.4027,12.08,,,,125.0,125.0,,,
Sprint Int Work Abroad,Google,2026-09-01,Sep 26,1,30,0.033333,0.033333,40423.65,40423.65,,,,71.8643,71.8643,,,,4.4917,4.4917,,,,1.7967,1.7967,,,,0.539,0.539,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-02,Sep 26,2,30,0.033333,0.066667,40423.65,80847.31,,,,71.8643,143.7287,,,,4.4917,8.9833,,,,1.7967,3.5933,,,,0.539,1.078,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-03,Sep 26,3,30,0.033333,0.1,40423.65,121270.96,,,,71.8643,215.593,,,,4.4917,13.475,,,,1.7967,5.39,,,,0.539,1.617,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-04,Sep 26,4,30,0.033333,0.133333,40423.65,161694.61,,,,71.8643,287.4573,,,,4.4917,17.9667,,,,1.7967,7.1867,,,,0.539,2.156,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-05,Sep 26,5,30,0.033333,0.166667,40423.65,202118.26,,,,71.8643,359.3217,,,,4.4917,22.4583,,,,1.7967,8.9833,,,,0.539,2.695,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-06,Sep 26,6,30,0.033333,0.2,40423.65,242541.92,,,,71.8643,431.186,,,,4.4917,26.95,,,,1.7967,10.78,,,,0.539,3.234,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-07,Sep 26,7,30,0.033333,0.233333,40423.65,282965.57,,,,71.8643,503.0503,,,,4.4917,31.4417,,,,1.7967,12.5767,,,,0.539,3.773,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-08,Sep 26,8,30,0.033333,0.266667,40423.65,323389.22,,,,71.8643,574.9147,,,,4.4917,35.9333,,,,1.7967,14.3733,,,,0.539,4.312,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-09,Sep 26,9,30,0.033333,0.3,40423.65,363812.87,,,,71.8643,646.779,,,,4.4917,40.425,,,,1.7967,16.17,,,,0.539,4.851,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-10,Sep 26,10,30,0.033333,0.333333,40423.65,404236.53,,,,71.8643,718.6433,,,,4.4917,44.9167,,,,1.7967,17.9667,,,,0.539,5.39,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-11,Sep 26,11,30,0.033333,0.366667,40423.65,444660.18,,,,71.8643,790.5077,,,,4.4917,49.4083,,,,1.7967,19.7633,,,,0.539,5.929,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-12,Sep 26,12,30,0.033333,0.4,40423.65,485083.83,,,,71.8643,862.372,,,,4.4917,53.9,,,,1.7967,21.56,,,,0.539,6.468,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-13,Sep 26,13,30,0.033333,0.433333,40423.65,525507.48,,,,71.8643,934.2363,,,,4.4917,58.3917,,,,1.7967,23.3567,,,,0.539,7.007,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-14,Sep 26,14,30,0.033333,0.466667,40423.65,565931.14,,,,71.8643,1006.1007,,,,4.4917,62.8833,,,,1.7967,25.1533,,,,0.539,7.546,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-15,Sep 26,15,30,0.033333,0.5,40423.65,606354.79,,,,71.8643,1077.965,,,,4.4917,67.375,,,,1.7967,26.95,,,,0.539,8.085,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-16,Sep 26,16,30,0.033333,0.533333,40423.65,646778.44,,,,71.8643,1149.8293,,,,4.4917,71.8667,,,,1.7967,28.7467,,,,0.539,8.624,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-17,Sep 26,17,30,0.033333,0.566667,40423.65,687202.1,,,,71.8643,1221.6937,,,,4.4917,76.3583,,,,1.7967,30.5433,,,,0.539,9.163,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-18,Sep 26,18,30,0.033333,0.6,40423.65,727625.75,,,,71.8643,1293.558,,,,4.4917,80.85,,,,1.7967,32.34,,,,0.539,9.702,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-19,Sep 26,19,30,0.033333,0.633333,40423.65,768049.4,,,,71.8643,1365.4223,,,,4.4917,85.3417,,,,1.7967,34.1367,,,,0.539,10.241,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-20,Sep 26,20,30,0.033333,0.666667,40423.65,808473.05,,,,71.8643,1437.2867,,,,4.4917,89.8333,,,,1.7967,35.9333,,,,0.539,10.78,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-21,Sep 26,21,30,0.033333,0.7,40423.65,848896.71,,,,71.8643,1509.151,,,,4.4917,94.325,,,,1.7967,37.73,,,,0.539,11.319,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-22,Sep 26,22,30,0.033333,0.733333,40423.65,889320.36,,,,71.8643,1581.0153,,,,4.4917,98.8167,,,,1.7967,39.5267,,,,0.539,11.858,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-23,Sep 26,23,30,0.033333,0.766667,40423.65,929744.01,,,,71.8643,1652.8797,,,,4.4917,103.3083,,,,1.7967,41.3233,,,,0.539,12.397,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-24,Sep 26,24,30,0.033333,0.8,40423.65,970167.66,,,,71.8643,1724.744,,,,4.4917,107.8,,,,1.7967,43.12,,,,0.539,12.936,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-25,Sep 26,25,30,0.033333,0.833333,40423.65,1010591.32,,,,71.8643,1796.6083,,,,4.4917,112.2917,,,,1.7967,44.9167,,,,0.539,13.475,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-26,Sep 26,26,30,0.033333,0.866667,40423.65,1051014.97,,,,71.8643,1868.4727,,,,4.4917,116.7833,,,,1.7967,46.7133,,,,0.539,14.014,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-27,Sep 26,27,30,0.033333,0.9,40423.65,1091438.62,,,,71.8643,1940.337,,,,4.4917,121.275,,,,1.7967,48.51,,,,0.539,14.553,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-28,Sep 26,28,30,0.033333,0.933333,40423.65,1131862.27,,,,71.8643,2012.2013,,,,4.4917,125.7667,,,,1.7967,50.3067,,,,0.539,15.092,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-29,Sep 26,29,30,0.033333,0.966667,40423.65,1172285.93,,,,71.8643,2084.0657,,,,4.4917,130.2583,,,,1.7967,52.1033,,,,0.539,15.631,,,,562.5,562.5,,,
Sprint Int Work Abroad,Google,2026-09-30,Sep 26,30,30,0.033333,1.0,40423.65,1212709.58,,,,71.8643,2155.93,,,,4.4917,134.75,,,,1.7967,53.9,,,,0.539,16.17,,,,562.5,562.5,,,
Sprint Int Work Abroad,Meta,2026-09-01,Sep 26,1,30,0.033333,0.033333,26949.1,26949.1,,,,71.8643,71.8643,,,,2.9943,2.9943,,,,1.1977,1.1977,,,,0.3593,0.3593,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-02,Sep 26,2,30,0.033333,0.066667,26949.1,53898.2,,,,71.8643,143.7287,,,,2.9943,5.9887,,,,1.1977,2.3953,,,,0.3593,0.7187,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-03,Sep 26,3,30,0.033333,0.1,26949.1,80847.31,,,,71.8643,215.593,,,,2.9943,8.983,,,,1.1977,3.593,,,,0.3593,1.078,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-04,Sep 26,4,30,0.033333,0.133333,26949.1,107796.41,,,,71.8643,287.4573,,,,2.9943,11.9773,,,,1.1977,4.7907,,,,0.3593,1.4373,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-05,Sep 26,5,30,0.033333,0.166667,26949.1,134745.51,,,,71.8643,359.3217,,,,2.9943,14.9717,,,,1.1977,5.9883,,,,0.3593,1.7967,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-06,Sep 26,6,30,0.033333,0.2,26949.1,161694.61,,,,71.8643,431.186,,,,2.9943,17.966,,,,1.1977,7.186,,,,0.3593,2.156,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-07,Sep 26,7,30,0.033333,0.233333,26949.1,188643.71,,,,71.8643,503.0503,,,,2.9943,20.9603,,,,1.1977,8.3837,,,,0.3593,2.5153,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-08,Sep 26,8,30,0.033333,0.266667,26949.1,215592.81,,,,71.8643,574.9147,,,,2.9943,23.9547,,,,1.1977,9.5813,,,,0.3593,2.8747,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-09,Sep 26,9,30,0.033333,0.3,26949.1,242541.92,,,,71.8643,646.779,,,,2.9943,26.949,,,,1.1977,10.779,,,,0.3593,3.234,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-10,Sep 26,10,30,0.033333,0.333333,26949.1,269491.02,,,,71.8643,718.6433,,,,2.9943,29.9433,,,,1.1977,11.9767,,,,0.3593,3.5933,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-11,Sep 26,11,30,0.033333,0.366667,26949.1,296440.12,,,,71.8643,790.5077,,,,2.9943,32.9377,,,,1.1977,13.1743,,,,0.3593,3.9527,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-12,Sep 26,12,30,0.033333,0.4,26949.1,323389.22,,,,71.8643,862.372,,,,2.9943,35.932,,,,1.1977,14.372,,,,0.3593,4.312,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-13,Sep 26,13,30,0.033333,0.433333,26949.1,350338.32,,,,71.8643,934.2363,,,,2.9943,38.9263,,,,1.1977,15.5697,,,,0.3593,4.6713,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-14,Sep 26,14,30,0.033333,0.466667,26949.1,377287.42,,,,71.8643,1006.1007,,,,2.9943,41.9207,,,,1.1977,16.7673,,,,0.3593,5.0307,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-15,Sep 26,15,30,0.033333,0.5,26949.1,404236.53,,,,71.8643,1077.965,,,,2.9943,44.915,,,,1.1977,17.965,,,,0.3593,5.39,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-16,Sep 26,16,30,0.033333,0.533333,26949.1,431185.63,,,,71.8643,1149.8293,,,,2.9943,47.9093,,,,1.1977,19.1627,,,,0.3593,5.7493,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-17,Sep 26,17,30,0.033333,0.566667,26949.1,458134.73,,,,71.8643,1221.6937,,,,2.9943,50.9037,,,,1.1977,20.3603,,,,0.3593,6.1087,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-18,Sep 26,18,30,0.033333,0.6,26949.1,485083.83,,,,71.8643,1293.558,,,,2.9943,53.898,,,,1.1977,21.558,,,,0.3593,6.468,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-19,Sep 26,19,30,0.033333,0.633333,26949.1,512032.93,,,,71.8643,1365.4223,,,,2.9943,56.8923,,,,1.1977,22.7557,,,,0.3593,6.8273,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-20,Sep 26,20,30,0.033333,0.666667,26949.1,538982.03,,,,71.8643,1437.2867,,,,2.9943,59.8867,,,,1.1977,23.9533,,,,0.3593,7.1867,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-21,Sep 26,21,30,0.033333,0.7,26949.1,565931.14,,,,71.8643,1509.151,,,,2.9943,62.881,,,,1.1977,25.151,,,,0.3593,7.546,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-22,Sep 26,22,30,0.033333,0.733333,26949.1,592880.24,,,,71.8643,1581.0153,,,,2.9943,65.8753,,,,1.1977,26.3487,,,,0.3593,7.9053,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-23,Sep 26,23,30,0.033333,0.766667,26949.1,619829.34,,,,71.8643,1652.8797,,,,2.9943,68.8697,,,,1.1977,27.5463,,,,0.3593,8.2647,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-24,Sep 26,24,30,0.033333,0.8,26949.1,646778.44,,,,71.8643,1724.744,,,,2.9943,71.864,,,,1.1977,28.744,,,,0.3593,8.624,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-25,Sep 26,25,30,0.033333,0.833333,26949.1,673727.54,,,,71.8643,1796.6083,,,,2.9943,74.8583,,,,1.1977,29.9417,,,,0.3593,8.9833,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-26,Sep 26,26,30,0.033333,0.866667,26949.1,700676.64,,,,71.8643,1868.4727,,,,2.9943,77.8527,,,,1.1977,31.1393,,,,0.3593,9.3427,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-27,Sep 26,27,30,0.033333,0.9,26949.1,727625.75,,,,71.8643,1940.337,,,,2.9943,80.847,,,,1.1977,32.337,,,,0.3593,9.702,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-28,Sep 26,28,30,0.033333,0.933333,26949.1,754574.85,,,,71.8643,2012.2013,,,,2.9943,83.8413,,,,1.1977,33.5347,,,,0.3593,10.0613,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-29,Sep 26,29,30,0.033333,0.966667,26949.1,781523.95,,,,71.8643,2084.0657,,,,2.9943,86.8357,,,,1.1977,34.7323,,,,0.3593,10.4207,,,,375.0,375.0,,,
Sprint Int Work Abroad,Meta,2026-09-30,Sep 26,30,30,0.033333,1.0,26949.1,808473.05,,,,71.8643,2155.93,,,,2.9943,89.83,,,,1.1977,35.93,,,,0.3593,10.78,,,,375.0,375.0,,,
Edge BSc (Hospitality),Google,2026-09-01,Sep 26,1,30,0.033333,0.033333,10647.3,10647.3,,,,18.9287,18.9287,,,,1.183,1.183,,,,0.4733,0.4733,,,,0.142,0.142,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-02,Sep 26,2,30,0.033333,0.066667,10647.3,21294.61,,,,18.9287,37.8573,,,,1.183,2.366,,,,0.4733,0.9467,,,,0.142,0.284,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-03,Sep 26,3,30,0.033333,0.1,10647.3,31941.91,,,,18.9287,56.786,,,,1.183,3.549,,,,0.4733,1.42,,,,0.142,0.426,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-04,Sep 26,4,30,0.033333,0.133333,10647.3,42589.22,,,,18.9287,75.7147,,,,1.183,4.732,,,,0.4733,1.8933,,,,0.142,0.568,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-05,Sep 26,5,30,0.033333,0.166667,10647.3,53236.52,,,,18.9287,94.6433,,,,1.183,5.915,,,,0.4733,2.3667,,,,0.142,0.71,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-06,Sep 26,6,30,0.033333,0.2,10647.3,63883.83,,,,18.9287,113.572,,,,1.183,7.098,,,,0.4733,2.84,,,,0.142,0.852,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-07,Sep 26,7,30,0.033333,0.233333,10647.3,74531.13,,,,18.9287,132.5007,,,,1.183,8.281,,,,0.4733,3.3133,,,,0.142,0.994,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-08,Sep 26,8,30,0.033333,0.266667,10647.3,85178.43,,,,18.9287,151.4293,,,,1.183,9.464,,,,0.4733,3.7867,,,,0.142,1.136,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-09,Sep 26,9,30,0.033333,0.3,10647.3,95825.74,,,,18.9287,170.358,,,,1.183,10.647,,,,0.4733,4.26,,,,0.142,1.278,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-10,Sep 26,10,30,0.033333,0.333333,10647.3,106473.04,,,,18.9287,189.2867,,,,1.183,11.83,,,,0.4733,4.7333,,,,0.142,1.42,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-11,Sep 26,11,30,0.033333,0.366667,10647.3,117120.35,,,,18.9287,208.2153,,,,1.183,13.013,,,,0.4733,5.2067,,,,0.142,1.562,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-12,Sep 26,12,30,0.033333,0.4,10647.3,127767.65,,,,18.9287,227.144,,,,1.183,14.196,,,,0.4733,5.68,,,,0.142,1.704,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-13,Sep 26,13,30,0.033333,0.433333,10647.3,138414.96,,,,18.9287,246.0727,,,,1.183,15.379,,,,0.4733,6.1533,,,,0.142,1.846,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-14,Sep 26,14,30,0.033333,0.466667,10647.3,149062.26,,,,18.9287,265.0013,,,,1.183,16.562,,,,0.4733,6.6267,,,,0.142,1.988,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-15,Sep 26,15,30,0.033333,0.5,10647.3,159709.57,,,,18.9287,283.93,,,,1.183,17.745,,,,0.4733,7.1,,,,0.142,2.13,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-16,Sep 26,16,30,0.033333,0.533333,10647.3,170356.87,,,,18.9287,302.8587,,,,1.183,18.928,,,,0.4733,7.5733,,,,0.142,2.272,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-17,Sep 26,17,30,0.033333,0.566667,10647.3,181004.17,,,,18.9287,321.7873,,,,1.183,20.111,,,,0.4733,8.0467,,,,0.142,2.414,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-18,Sep 26,18,30,0.033333,0.6,10647.3,191651.48,,,,18.9287,340.716,,,,1.183,21.294,,,,0.4733,8.52,,,,0.142,2.556,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-19,Sep 26,19,30,0.033333,0.633333,10647.3,202298.78,,,,18.9287,359.6447,,,,1.183,22.477,,,,0.4733,8.9933,,,,0.142,2.698,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-20,Sep 26,20,30,0.033333,0.666667,10647.3,212946.09,,,,18.9287,378.5733,,,,1.183,23.66,,,,0.4733,9.4667,,,,0.142,2.84,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-21,Sep 26,21,30,0.033333,0.7,10647.3,223593.39,,,,18.9287,397.502,,,,1.183,24.843,,,,0.4733,9.94,,,,0.142,2.982,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-22,Sep 26,22,30,0.033333,0.733333,10647.3,234240.7,,,,18.9287,416.4307,,,,1.183,26.026,,,,0.4733,10.4133,,,,0.142,3.124,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-23,Sep 26,23,30,0.033333,0.766667,10647.3,244888.0,,,,18.9287,435.3593,,,,1.183,27.209,,,,0.4733,10.8867,,,,0.142,3.266,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-24,Sep 26,24,30,0.033333,0.8,10647.3,255535.3,,,,18.9287,454.288,,,,1.183,28.392,,,,0.4733,11.36,,,,0.142,3.408,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-25,Sep 26,25,30,0.033333,0.833333,10647.3,266182.61,,,,18.9287,473.2167,,,,1.183,29.575,,,,0.4733,11.8333,,,,0.142,3.55,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-26,Sep 26,26,30,0.033333,0.866667,10647.3,276829.91,,,,18.9287,492.1453,,,,1.183,30.758,,,,0.4733,12.3067,,,,0.142,3.692,,,,562.5,562.5,,,
Edge BSc (Hospitality),Google,2026-09-27,Sep 26,27,30,0.033333,0.9,10647.3,287477.22,,,,18.9287,511.074,,,,1.183,31.941,,,,0.4733,12.78,,,,0.142,3.834,,,,562.5,562.5,,,
